TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\note\dropnote.go
CreationUtcTime: 2024-07-16 12:39:55.174
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\note\\dropnote.go"
"Jul 16, 2024 @ 18:19:23.552","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\note
CreationUtcTime: 2024-07-16 12:39:55.151
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\note"
"Jul 16, 2024 @ 18:19:23.519","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.492","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=30F03CBE6C7E0C8EECADD684CCB21186769918A1,MD5=36D8831C88D2735CF8161D2B8F69DF2E,SHA256=72E9AFEA188F793E82863713902B84E9B04AD8683A29ED8428749A27A3981A44,IMPHASH=00000000000000000000000000000000
Contents: package encrypt  import ( 	_ "embed" 	"fmt" 	"log" 	"os" 	"path/filepath" )  //go:embed TestDocument.docx var document []byte  const documentCount = 10000  func StageFiles(directory string) error { 	log.Printf("Clearing target folder %s...", directory) 	if err := os.RemoveAll(directory); err != nil { 		return fmt.Errorf("could not delete folder: %w", err) 	} 	if err := os.MkdirAll(directory, 0755); err != nil { 		return fmt.Errorf("could not create folder: %w", err) 	} 	log.Printf("Writing %d documents to target folder %s...", documentCount, directory) 	for i := 0; i <= documentCount; i++ { 		if err := os.WriteFile(filepath.Join(directory, fmt.Sprintf("document%d.docx", i)), document, 0644); err != nil { 			return fmt.Errorf("could not write file: %w", err) 		} 	} 	return nil } 
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go"
"Jul 16, 2024 @ 18:19:23.453","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.426","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.412","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.151
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=30F03CBE6C7E0C8EECADD684CCB21186769918A1,MD5=36D8831C88D2735CF8161D2B8F69DF2E,SHA256=72E9AFEA188F793E82863713902B84E9B04AD8683A29ED8428749A27A3981A44,IMPHASH=00000000000000000000000000000000
Contents: package encrypt  import ( 	_ "embed" 	"fmt" 	"log" 	"os" 	"path/filepath" )  //go:embed TestDocument.docx var document []byte  const documentCount = 10000  func StageFiles(directory string) error { 	log.Printf("Clearing target folder %s...", directory) 	if err := os.RemoveAll(directory); err != nil { 		return fmt.Errorf("could not delete folder: %w", err) 	} 	if err := os.MkdirAll(directory, 0755); err != nil { 		return fmt.Errorf("could not create folder: %w", err) 	} 	log.Printf("Writing %d documents to target folder %s...", documentCount, directory) 	for i := 0; i <= documentCount; i++ { 		if err := os.WriteFile(filepath.Join(directory, fmt.Sprintf("document%d.docx", i)), document, 0644); err != nil { 			return fmt.Errorf("could not write file: %w", err) 		} 	} 	return nil } 
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go"
"Jul 16, 2024 @ 18:19:23.347","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\stagefiles.go
CreationUtcTime: 2024-07-16 12:39:55.127
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\stagefiles.go"
"Jul 16, 2024 @ 18:19:23.204","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.151","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=C85158D2E7A1A0878B2CE9025535B6D8A7BD3F7C,MD5=AF0F87B540D677C75028F4CD86435E44,SHA256=69790B438ACDDD45339A634D4CD77023FEF0247C51194429249DF40C7CCE9FF2,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go"
"Jul 16, 2024 @ 18:19:23.151","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.121","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.120","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.127
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=C85158D2E7A1A0878B2CE9025535B6D8A7BD3F7C,MD5=AF0F87B540D677C75028F4CD86435E44,SHA256=69790B438ACDDD45339A634D4CD77023FEF0247C51194429249DF40C7CCE9FF2,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go"
"Jul 16, 2024 @ 18:19:23.048","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\encryptfiles.go
CreationUtcTime: 2024-07-16 12:39:55.104
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\encryptfiles.go"
"Jul 16, 2024 @ 18:19:23.034","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx:Zone.Identifier"
"Jul 16, 2024 @ 18:19:23.004","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=70F6A64A82F3CFE82464B435A6E533AB515C3C3A,MD5=9A8416C7715C64836383BF0440E0F589,SHA256=F517F7F467ECEC9ED34B3D6460F9726A8C89F918EA9CFA7416CCC8A47E4C5689,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx"
"Jul 16, 2024 @ 18:19:22.981","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.940","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.918","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.104
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=70F6A64A82F3CFE82464B435A6E533AB515C3C3A,MD5=9A8416C7715C64836383BF0440E0F589,SHA256=F517F7F467ECEC9ED34B3D6460F9726A8C89F918EA9CFA7416CCC8A47E4C5689,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx"
"Jul 16, 2024 @ 18:19:22.872","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.080
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt\TestDocument.docx
CreationUtcTime: 2024-07-16 12:39:55.080
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt\\TestDocument.docx"
"Jul 16, 2024 @ 18:19:22.857","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.080
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib\encrypt
CreationUtcTime: 2024-07-16 12:39:55.080
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib\\encrypt"
"Jul 16, 2024 @ 18:19:22.823","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.080
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\lib
CreationUtcTime: 2024-07-16 12:39:55.080
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\lib"
"Jul 16, 2024 @ 18:19:22.811","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.057
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.792","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.057
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=EB71FBB91108D3F4CD4FD12318A3956CDD589324,MD5=F90ED456D05031D417A3EAF1736AA808,SHA256=460DFA509D399B25FD9462960A59CFCD1D7CA80B2108BD906A7B9BCFFF1751C5,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png"
"Jul 16, 2024 @ 18:19:22.777","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.057
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.756","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.057
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.729","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.057
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=EB71FBB91108D3F4CD4FD12318A3956CDD589324,MD5=F90ED456D05031D417A3EAF1736AA808,SHA256=460DFA509D399B25FD9462960A59CFCD1D7CA80B2108BD906A7B9BCFFF1751C5,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png"
"Jul 16, 2024 @ 18:19:22.674","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images\quickbuck_demo.png
CreationUtcTime: 2024-07-16 12:39:55.033
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images\\quickbuck_demo.png"
"Jul 16, 2024 @ 18:19:22.653","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\images
CreationUtcTime: 2024-07-16 12:39:55.033
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\images"
"Jul 16, 2024 @ 18:19:22.625","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
